Episode	Accumulated Reward	Length	Steps
1369	-2	4	5963
1370	-2	4	5967
1371	-2	4	5971
1372	-2	4	5975
1373	-2	4	5979
1374	-2	4	5983
1375	-2	4	5987
1376	-2	4	5991
1377	-2	4	5995
1378	-2	4	5999
1379	-2	4	6003
1380	-2	4	6007
1381	-2	4	6011
1382	-2	4	6015
1383	-2	4	6019
1384	-2	4	6023
1385	-2	4	6027
1386	-2	4	6031
1387	-2	4	6035
1388	-2	4	6039
1389	-2	4	6043
1390	-2	4	6047
1391	-3	5	6052
1392	-2	4	6056
1393	-2	4	6060
1394	-2	4	6064
1395	-2	4	6068
1396	-2	4	6072
1397	-2	4	6076
1398	-2	4	6080
1399	-2	4	6084
1400	-2	4	6088
1401	-2	4	6092
1402	-2	4	6096
1403	-4	6	6102
1404	-2	4	6106
1405	-2	4	6110
1406	-2	4	6114
1407	-2	4	6118
1408	-2	4	6122
1409	-2	4	6126
1410	-2	4	6130
1411	-2	4	6134
1412	-2	4	6138
1413	-2	4	6142
1414	-2	4	6146
1415	-2	4	6150
1416	-2	4	6154
1417	-2	4	6158
1418	-2	4	6162
1419	-2	4	6166
1420	-3	5	6171
1421	-2	4	6175
1422	-2	4	6179
1423	-4	6	6185
1424	-2	4	6189
1425	-4	6	6195
1426	-2	4	6199
1427	-2	4	6203
1428	-2	4	6207
1429	-2	4	6211
1430	-2	4	6215
1431	-2	4	6219
1432	-2	4	6223
1433	-2	4	6227
1434	-2	4	6231
1435	-2	4	6235
1436	-2	4	6239
1437	-2	4	6243
1438	-2	4	6247
1439	-2	4	6251
1440	-2	4	6255
1441	-2	4	6259
1442	-4	6	6265
1443	-4	6	6271
1444	-2	4	6275
1445	-2	4	6279
1446	-2	4	6283
1447	-2	4	6287
1448	-2	4	6291
1449	-2	4	6295
1450	-2	4	6299
1451	-2	4	6303
1452	-2	4	6307
1453	-3	5	6312
1454	-4	6	6318
1455	-2	4	6322
1456	-2	4	6326
1457	-2	4	6330
1458	-2	4	6334
1459	-2	4	6338
1460	-2	4	6342
1461	-2	4	6346
1462	-7	9	6355
1463	-2	4	6359
1464	-2	4	6363
1465	-2	4	6367
1466	-2	4	6371
1467	-2	4	6375
1468	-2	4	6379
1469	-2	4	6383
1470	-2	4	6387
1471	-2	4	6391
1472	-2	4	6395
1473	-2	4	6399
1474	-2	4	6403
1475	-2	4	6407
1476	-4	6	6413
1477	-2	4	6417
1478	-2	4	6421
1479	-3	5	6426
1480	-2	4	6430
1481	-2	4	6434
1482	-2	4	6438
1483	-2	4	6442
1484	-2	4	6446
1485	-2	4	6450
1486	-2	4	6454
1487	-2	4	6458
1488	-2	4	6462
1489	-2	4	6466
1490	-2	4	6470
1491	-2	4	6474
1492	-2	4	6478
1493	-2	4	6482
1494	-3	5	6487
1495	-2	4	6491
1496	-2	4	6495
1497	-2	4	6499
1498	-3	5	6504
1499	-6	8	6512
1500	-2	4	6516
1501	-2	4	6520
1502	-2	4	6524
1503	-2	4	6528
1504	-2	4	6532
1505	-2	4	6536
1506	-2	4	6540
1507	-2	4	6544
1508	-2	4	6548
1509	-2	4	6552
1510	-2	4	6556
1511	-2	4	6560
1512	-2	4	6564
1513	-2	4	6568
1514	-2	4	6572
1515	-2	4	6576
1516	-2	4	6580
1517	-2	4	6584
1518	-2	4	6588
1519	-2	4	6592
1520	-2	4	6596
1521	-2	4	6600
1522	-2	4	6604
1523	-2	4	6608
1524	-2	4	6612
1525	-2	4	6616
1526	-2	4	6620
1527	-2	4	6624
1528	-4	6	6630
1529	-2	4	6634
1530	-2	4	6638
1531	-2	4	6642
1532	-2	4	6646
1533	-2	4	6650
1534	-2	4	6654
1535	-2	4	6658
1536	-2	4	6662
1537	-2	4	6666
1538	-2	4	6670
1539	-4	6	6676
1540	-3	5	6681
1541	-2	4	6685
1542	-2	4	6689
1543	-2	4	6693
1544	-2	4	6697
1545	-2	4	6701
1546	-2	4	6705
1547	-2	4	6709
1548	-2	4	6713
1549	-2	4	6717
1550	-2	4	6721
1551	-2	4	6725
1552	-2	4	6729
1553	-2	4	6733
1554	-2	4	6737
1555	-4	6	6743
1556	-2	4	6747
1557	-2	4	6751
1558	-2	4	6755
1559	-2	4	6759
1560	-2	4	6763
1561	-2	4	6767
1562	-2	4	6771
1563	-2	4	6775
1564	-2	4	6779
1565	-2	4	6783
1566	-2	4	6787
1567	-2	4	6791
1568	-2	4	6795
1569	-2	4	6799
1570	-2	4	6803
1571	-4	6	6809
1572	-2	4	6813
1573	-2	4	6817
1574	-2	4	6821
1575	-2	4	6825
1576	-2	4	6829
1577	-2	4	6833
1578	-2	4	6837
1579	-2	4	6841
1580	-2	4	6845
1581	-2	4	6849
1582	-2	4	6853
1583	-2	4	6857
1584	-2	4	6861
1585	-2	4	6865
1586	-2	4	6869
1587	-2	4	6873
1588	-4	6	6879
1589	-2	4	6883
1590	-2	4	6887
1591	-2	4	6891
1592	-2	4	6895
1593	-2	4	6899
1594	-2	4	6903
1595	-2	4	6907
1596	-2	4	6911
1597	-2	4	6915
1598	-2	4	6919
1599	-2	4	6923
1600	-2	4	6927
1601	-2	4	6931
1602	-2	4	6935
1603	-2	4	6939
1604	-2	4	6943
1605	-2	4	6947
1606	-2	4	6951
1607	-2	4	6955
1608	-4	6	6961
1609	-2	4	6965
1610	-2	4	6969
1611	-2	4	6973
1612	-2	4	6977
1613	-2	4	6981
1614	-2	4	6985
1615	-2	4	6989
1616	-2	4	6993
1617	-2	4	6997
1618	-2	4	7001
1619	-2	4	7005
1620	-2	4	7009
1621	-2	4	7013
1622	-2	4	7017
1623	-2	4	7021
1624	-2	4	7025
1625	-2	4	7029
1626	-2	4	7033
1627	-2	4	7037
1628	-2	4	7041
1629	-2	4	7045
1630	-2	4	7049
1631	-2	4	7053
1632	-2	4	7057
1633	-2	4	7061
1634	-2	4	7065
1635	-2	4	7069
1636	-2	4	7073
1637	-2	4	7077
1638	-2	4	7081
1639	-4	6	7087
1640	-2	4	7091
1641	-4	6	7097
1642	-2	4	7101
1643	-2	4	7105
1644	-2	4	7109
1645	-2	4	7113
1646	-2	4	7117
1647	-2	4	7121
1648	-2	4	7125
1649	-2	4	7129
1650	-2	4	7133
1651	-2	4	7137
1652	-2	4	7141
1653	-4	6	7147
1654	-2	4	7151
1655	-4	6	7157
1656	-2	4	7161
1657	-3	5	7166
1658	-2	4	7170
1659	-2	4	7174
1660	-2	4	7178
1661	-2	4	7182
1662	-2	4	7186
1663	-2	4	7190
1664	-4	6	7196
1665	-2	4	7200
1666	-2	4	7204
1667	-2	4	7208
1668	-2	4	7212
1669	-2	4	7216
1670	-2	4	7220
1671	-2	4	7224
1672	-2	4	7228
1673	-2	4	7232
1674	-2	4	7236
1675	-2	4	7240
1676	-4	6	7246
1677	-2	4	7250
1678	-2	4	7254
1679	-2	4	7258
1680	-2	4	7262
1681	-2	4	7266
1682	-2	4	7270
1683	-2	4	7274
1684	-2	4	7278
1685	-2	4	7282
1686	-2	4	7286
1687	-2	4	7290
1688	-2	4	7294
1689	-2	4	7298
1690	-2	4	7302
1691	-2	4	7306
1692	-2	4	7310
1693	-2	4	7314
1694	-4	6	7320
1695	-2	4	7324
1696	-2	4	7328
1697	-2	4	7332
1698	-2	4	7336
1699	-2	4	7340
1700	-2	4	7344
1701	-2	4	7348
1702	-2	4	7352
1703	-2	4	7356
1704	-2	4	7360
1705	-2	4	7364
1706	-2	4	7368
1707	-2	4	7372
1708	-2	4	7376
1709	-2	4	7380
1710	-2	4	7384
1711	-4	6	7390
1712	-2	4	7394
1713	-2	4	7398
1714	-2	4	7402
1715	-2	4	7406
1716	-2	4	7410
1717	-2	4	7414
1718	-2	4	7418
1719	-2	4	7422
1720	-4	6	7428
1721	-2	4	7432
1722	-2	4	7436
1723	-2	4	7440
1724	-2	4	7444
1725	-2	4	7448
1726	-2	4	7452
1727	-2	4	7456
1728	-2	4	7460
1729	-2	4	7464
1730	-4	6	7470
1731	-2	4	7474
1732	-2	4	7478
1733	-2	4	7482
1734	-2	4	7486
1735	-2	4	7490
1736	-2	4	7494
1737	-2	4	7498
1738	-2	4	7502
1739	-2	4	7506
1740	-2	4	7510
1741	-2	4	7514
1742	-2	4	7518
1743	-2	4	7522
1744	-2	4	7526
1745	-4	6	7532
1746	-2	4	7536
1747	-2	4	7540
1748	-2	4	7544
1749	-2	4	7548
1750	-4	6	7554
1751	-2	4	7558
1752	-2	4	7562
1753	-2	4	7566
1754	-2	4	7570
1755	-2	4	7574
1756	-2	4	7578
1757	-2	4	7582
1758	-2	4	7586
1759	-2	4	7590
1760	-2	4	7594
1761	-2	4	7598
1762	-2	4	7602
1763	-2	4	7606
1764	-2	4	7610
1765	-2	4	7614
1766	-2	4	7618
1767	-2	4	7622
1768	-2	4	7626
1769	-2	4	7630
1770	-2	4	7634
1771	-2	4	7638
1772	-4	6	7644
1773	-2	4	7648
1774	-2	4	7652
1775	-2	4	7656
1776	-2	4	7660
1777	-2	4	7664
1778	-2	4	7668
1779	-2	4	7672
1780	-4	6	7678
1781	-4	6	7684
1782	-2	4	7688
1783	-2	4	7692
1784	-2	4	7696
1785	-2	4	7700
1786	-2	4	7704
1787	-2	4	7708
1788	-2	4	7712
1789	-2	4	7716
1790	-2	4	7720
1791	-2	4	7724
1792	-2	4	7728
1793	-2	4	7732
1794	-2	4	7736
1795	-2	4	7740
1796	-2	4	7744
1797	-2	4	7748
1798	-4	6	7754
1799	-2	4	7758
1800	-2	4	7762
1801	-2	4	7766
1802	-2	4	7770
1803	-2	4	7774
1804	-2	4	7778
1805	-2	4	7782
1806	-2	4	7786
1807	-2	4	7790
1808	-2	4	7794
1809	-2	4	7798
1810	-2	4	7802
1811	-2	4	7806
1812	-4	6	7812
1813	-2	4	7816
1814	-2	4	7820
1815	-2	4	7824
1816	-2	4	7828
1817	-2	4	7832
1818	-2	4	7836
1819	-2	4	7840
1820	-2	4	7844
1821	-2	4	7848
1822	-2	4	7852
1823	-2	4	7856
1824	-2	4	7860
1825	-2	4	7864
1826	-2	4	7868
1827	-2	4	7872
1828	-2	4	7876
1829	-4	6	7882
1830	-2	4	7886
1831	-2	4	7890
1832	-2	4	7894
1833	-2	4	7898
1834	-2	4	7902
1835	-2	4	7906
1836	-2	4	7910
1837	-2	4	7914
1838	-2	4	7918
1839	-4	6	7924
1840	-2	4	7928
1841	-2	4	7932
1842	-2	4	7936
1843	-2	4	7940
1844	-2	4	7944
1845	-2	4	7948
1846	-2	4	7952
1847	-2	4	7956
1848	-2	4	7960
1849	-2	4	7964
1850	-2	4	7968
1851	-2	4	7972
1852	-2	4	7976
1853	-4	6	7982
1854	-2	4	7986
1855	-2	4	7990
1856	-2	4	7994
1857	-2	4	7998
1858	-2	4	8002
1859	-2	4	8006
1860	-2	4	8010
1861	-2	4	8014
1862	-2	4	8018
1863	-2	4	8022
1864	-2	4	8026
1865	-2	4	8030
1866	-2	4	8034
1867	-2	4	8038
1868	-2	4	8042
1869	-2	4	8046
1870	-2	4	8050
1871	-2	4	8054
1872	-2	4	8058
1873	-2	4	8062
1874	-2	4	8066
1875	-2	4	8070
1876	-2	4	8074
1877	-2	4	8078
1878	-2	4	8082
1879	-2	4	8086
1880	-2	4	8090
1881	-2	4	8094
1882	-2	4	8098
1883	-2	4	8102
1884	-2	4	8106
1885	-2	4	8110
1886	-2	4	8114
1887	-2	4	8118
1888	-2	4	8122
1889	-2	4	8126
1890	-2	4	8130
1891	-2	4	8134
1892	-2	4	8138
1893	-2	4	8142
1894	-2	4	8146
1895	-2	4	8150
1896	-2	4	8154
1897	-2	4	8158
1898	-2	4	8162
1899	-2	4	8166
1900	-2	4	8170
1901	-2	4	8174
1902	-2	4	8178
1903	-2	4	8182
1904	-2	4	8186
1905	-2	4	8190
1906	-2	4	8194
1907	-2	4	8198
1908	-2	4	8202
1909	-2	4	8206
1910	-6	8	8214
1911	-2	4	8218
1912	-2	4	8222
1913	-2	4	8226
1914	-2	4	8230
1915	-2	4	8234
1916	-2	4	8238
1917	-2	4	8242
1918	-2	4	8246
1919	-2	4	8250
1920	-4	6	8256
1921	-2	4	8260
1922	-4	6	8266
1923	-2	4	8270
1924	-2	4	8274
1925	-2	4	8278
1926	-2	4	8282
1927	-2	4	8286
1928	-2	4	8290
1929	-2	4	8294
1930	-2	4	8298
1931	-2	4	8302
1932	-2	4	8306
1933	-2	4	8310
1934	-2	4	8314
1935	-2	4	8318
1936	-2	4	8322
1937	-2	4	8326
1938	-2	4	8330
1939	-2	4	8334
1940	-2	4	8338
1941	-2	4	8342
1942	-2	4	8346
1943	-2	4	8350
1944	-2	4	8354
1945	-2	4	8358
1946	-2	4	8362
1947	-4	6	8368
1948	-2	4	8372
1949	-2	4	8376
1950	-2	4	8380
1951	-2	4	8384
1952	-2	4	8388
1953	-2	4	8392
1954	-2	4	8396
1955	-2	4	8400
1956	-4	6	8406
1957	-2	4	8410
1958	-2	4	8414
1959	-2	4	8418
1960	-2	4	8422
1961	-2	4	8426
1962	-2	4	8430
1963	-2	4	8434
1964	-2	4	8438
1965	-2	4	8442
1966	-2	4	8446
1967	-2	4	8450
1968	-2	4	8454
1969	-2	4	8458
1970	-2	4	8462
1971	-2	4	8466
1972	-2	4	8470
1973	-2	4	8474
1974	-2	4	8478
1975	-4	6	8484
1976	-2	4	8488
1977	-2	4	8492
1978	-2	4	8496
1979	-4	6	8502
1980	-2	4	8506
1981	-2	4	8510
1982	-2	4	8514
1983	-2	4	8518
1984	-2	4	8522
1985	-2	4	8526
1986	-2	4	8530
1987	-2	4	8534
1988	-2	4	8538
1989	-2	4	8542
1990	-2	4	8546
1991	-2	4	8550
1992	-2	4	8554
1993	-2	4	8558
1994	-2	4	8562
1995	-4	6	8568
1996	-2	4	8572
1997	-2	4	8576
1998	-2	4	8580
1999	-2	4	8584
2000	-2	4	8588
2001	-2	4	8592
2002	-2	4	8596
2003	-4	6	8602
2004	-2	4	8606
2005	-2	4	8610
2006	-2	4	8614
2007	-2	4	8618
2008	-4	6	8624
2009	-2	4	8628
2010	-2	4	8632
2011	-2	4	8636
2012	-2	4	8640
2013	-2	4	8644
2014	-2	4	8648
2015	-2	4	8652
2016	-2	4	8656
2017	-2	4	8660
2018	-4	6	8666
2019	-2	4	8670
2020	-4	6	8676
2021	-2	4	8680
2022	-2	4	8684
2023	-2	4	8688
2024	-2	4	8692
2025	-2	4	8696
2026	-2	4	8700
2027	-2	4	8704
2028	-2	4	8708
2029	-2	4	8712
2030	-2	4	8716
2031	-2	4	8720
2032	-2	4	8724
2033	-2	4	8728
2034	-2	4	8732
2035	-2	4	8736
2036	-2	4	8740
2037	-2	4	8744
2038	-2	4	8748
2039	-2	4	8752
2040	-2	4	8756
2041	-2	4	8760
2042	-4	6	8766
2043	-5	7	8773
2044	-2	4	8777
2045	-2	4	8781
2046	-2	4	8785
2047	-2	4	8789
2048	-4	6	8795
2049	-2	4	8799
2050	-2	4	8803
2051	-2	4	8807
2052	-2	4	8811
2053	-2	4	8815
2054	-4	6	8821
2055	-2	4	8825
2056	-2	4	8829
2057	-2	4	8833
2058	-2	4	8837
2059	-2	4	8841
2060	-2	4	8845
2061	-2	4	8849
2062	-2	4	8853
2063	-2	4	8857
2064	-2	4	8861
2065	-2	4	8865
2066	-2	4	8869
2067	-2	4	8873
2068	-2	4	8877
2069	-2	4	8881
2070	-2	4	8885
2071	-2	4	8889
2072	-5	7	8896
2073	-2	4	8900
2074	-2	4	8904
2075	-2	4	8908
2076	-2	4	8912
2077	-2	4	8916
2078	-2	4	8920
2079	-2	4	8924
2080	-2	4	8928
2081	-2	4	8932
2082	-2	4	8936
2083	-4	6	8942
2084	-2	4	8946
2085	-2	4	8950
2086	-2	4	8954
2087	-2	4	8958
2088	-2	4	8962
2089	-2	4	8966
2090	-4	6	8972
2091	-2	4	8976
2092	-2	4	8980
2093	-2	4	8984
2094	-2	4	8988
2095	-2	4	8992
2096	-2	4	8996
2097	-2	4	9000
2098	-2	4	9004
2099	-2	4	9008
2100	-4	6	9014
2101	-2	4	9018
2102	-2	4	9022
2103	-2	4	9026
2104	-2	4	9030
2105	-2	4	9034
2106	-2	4	9038
2107	-2	4	9042
2108	-2	4	9046
2109	-2	4	9050
2110	-2	4	9054
2111	-2	4	9058
2112	-2	4	9062
2113	-2	4	9066
2114	-2	4	9070
2115	-2	4	9074
2116	-2	4	9078
2117	-2	4	9082
2118	-2	4	9086
2119	-2	4	9090
2120	-2	4	9094
2121	-2	4	9098
2122	-2	4	9102
2123	-2	4	9106
2124	-2	4	9110
2125	-2	4	9114
2126	-2	4	9118
2127	-4	6	9124
2128	-2	4	9128
2129	-2	4	9132
2130	-2	4	9136
2131	-6	8	9144
2132	-2	4	9148
2133	-2	4	9152
2134	-2	4	9156
2135	-2	4	9160
2136	-2	4	9164
2137	-2	4	9168
2138	-2	4	9172
2139	-2	4	9176
2140	-2	4	9180
2141	-2	4	9184
2142	-2	4	9188
2143	-2	4	9192
2144	-2	4	9196
2145	-2	4	9200
2146	-2	4	9204
2147	-2	4	9208
2148	-2	4	9212
2149	-2	4	9216
2150	-2	4	9220
2151	-2	4	9224
2152	-2	4	9228
2153	-2	4	9232
2154	-2	4	9236
2155	-2	4	9240
2156	-4	6	9246
2157	-2	4	9250
2158	-2	4	9254
2159	-2	4	9258
2160	-2	4	9262
2161	-2	4	9266
2162	-2	4	9270
2163	-2	4	9274
2164	-6	8	9282
2165	-2	4	9286
2166	-2	4	9290
2167	-2	4	9294
2168	-2	4	9298
2169	-4	6	9304
2170	-2	4	9308
2171	-2	4	9312
2172	-2	4	9316
2173	-3	5	9321
2174	-2	4	9325
2175	-2	4	9329
2176	-2	4	9333
2177	-2	4	9337
2178	-2	4	9341
2179	-2	4	9345
2180	-2	4	9349
2181	-2	4	9353
2182	-2	4	9357
2183	-2	4	9361
2184	-2	4	9365
2185	-2	4	9369
2186	-2	4	9373
2187	-2	4	9377
2188	-2	4	9381
2189	-2	4	9385
2190	-2	4	9389
2191	-2	4	9393
2192	-2	4	9397
2193	-2	4	9401
2194	-2	4	9405
2195	-2	4	9409
2196	-2	4	9413
2197	-2	4	9417
2198	-3	5	9422
2199	-2	4	9426
2200	-2	4	9430
2201	-2	4	9434
2202	-2	4	9438
2203	-2	4	9442
2204	-2	4	9446
2205	-2	4	9450
2206	-2	4	9454
2207	-2	4	9458
2208	-2	4	9462
2209	-2	4	9466
2210	-2	4	9470
2211	-2	4	9474
2212	-2	4	9478
2213	-4	6	9484
2214	-2	4	9488
2215	-2	4	9492
2216	-2	4	9496
2217	-2	4	9500
2218	-2	4	9504
2219	-2	4	9508
2220	-2	4	9512
2221	-2	4	9516
2222	-2	4	9520
2223	-2	4	9524
2224	-2	4	9528
2225	-2	4	9532
2226	-2	4	9536
2227	-2	4	9540
2228	-2	4	9544
2229	-4	6	9550
2230	-2	4	9554
2231	-2	4	9558
2232	-2	4	9562
2233	-2	4	9566
2234	-2	4	9570
2235	-2	4	9574
2236	-2	4	9578
2237	-2	4	9582
2238	-2	4	9586
2239	-2	4	9590
2240	-2	4	9594
2241	-2	4	9598
2242	-2	4	9602
2243	-2	4	9606
2244	-2	4	9610
2245	-2	4	9614
2246	-2	4	9618
2247	-2	4	9622
2248	-2	4	9626
2249	-2	4	9630
2250	-2	4	9634
2251	-2	4	9638
2252	-2	4	9642
2253	-2	4	9646
2254	-2	4	9650
2255	-2	4	9654
2256	-2	4	9658
2257	-2	4	9662
2258	-2	4	9666
2259	-2	4	9670
2260	-2	4	9674
2261	-2	4	9678
2262	-2	4	9682
2263	-2	4	9686
2264	-2	4	9690
2265	-2	4	9694
2266	-2	4	9698
2267	-2	4	9702
2268	-2	4	9706
2269	-2	4	9710
2270	-2	4	9714
2271	-2	4	9718
2272	-2	4	9722
2273	-2	4	9726
2274	-2	4	9730
2275	-2	4	9734
2276	-2	4	9738
2277	-2	4	9742
2278	-2	4	9746
2279	-2	4	9750
2280	-2	4	9754
2281	-4	6	9760
2282	-2	4	9764
2283	-2	4	9768
2284	-2	4	9772
2285	-4	6	9778
2286	-2	4	9782
2287	-2	4	9786
2288	-2	4	9790
2289	-2	4	9794
2290	-2	4	9798
2291	-2	4	9802
2292	-2	4	9806
2293	-2	4	9810
2294	-2	4	9814
2295	-2	4	9818
2296	-2	4	9822
2297	-2	4	9826
2298	-2	4	9830
2299	-2	4	9834
2300	-2	4	9838
2301	-2	4	9842
2302	-2	4	9846
2303	-2	4	9850
2304	-2	4	9854
2305	-2	4	9858
2306	-2	4	9862
2307	-2	4	9866
2308	-2	4	9870
2309	-2	4	9874
2310	-2	4	9878
2311	-2	4	9882
2312	-2	4	9886
2313	-2	4	9890
2314	-2	4	9894
2315	-2	4	9898
2316	-4	6	9904
2317	-2	4	9908
2318	-2	4	9912
2319	-2	4	9916
2320	-2	4	9920
2321	-2	4	9924
2322	-2	4	9928
2323	-2	4	9932
2324	-2	4	9936
2325	-2	4	9940
2326	-2	4	9944
2327	-2	4	9948
2328	-2	4	9952
2329	-2	4	9956
2330	-2	4	9960
2331	-2	4	9964
2332	-2	4	9968
2333	-2	4	9972
2334	-2	4	9976
2335	-2	4	9980
2336	-2	4	9984
2337	-2	4	9988
2338	-2	4	9992
2339	-2	4	9996
2340	-2	4	10000
2341	-3	5	10005
2342	-2	4	10009
2343	-2	4	10013
2344	-4	6	10019
2345	-2	4	10023
2346	-2	4	10027
2347	-2	4	10031
2348	-2	4	10035
2349	-2	4	10039
2350	-4	6	10045
2351	-2	4	10049
2352	-2	4	10053
2353	-2	4	10057
2354	-2	4	10061
2355	-2	4	10065
2356	-2	4	10069
2357	-2	4	10073
2358	-2	4	10077
2359	-2	4	10081
2360	-2	4	10085
2361	-2	4	10089
2362	-2	4	10093
2363	-2	4	10097
2364	-2	4	10101
2365	-2	4	10105
2366	-2	4	10109
2367	-2	4	10113
2368	-2	4	10117
2369	-2	4	10121
2370	-2	4	10125
2371	-2	4	10129
2372	-2	4	10133
2373	-2	4	10137
2374	-2	4	10141
2375	-2	4	10145
2376	-2	4	10149
2377	-2	4	10153
2378	-2	4	10157
2379	-2	4	10161
2380	-4	6	10167
2381	-2	4	10171
2382	-2	4	10175
2383	-2	4	10179
2384	-2	4	10183
2385	-2	4	10187
2386	-2	4	10191
2387	-2	4	10195
2388	-2	4	10199
2389	-2	4	10203
2390	-2	4	10207
2391	-2	4	10211
2392	-2	4	10215
2393	-2	4	10219
2394	-2	4	10223
2395	-2	4	10227
2396	-2	4	10231
2397	-2	4	10235
2398	-2	4	10239
2399	-2	4	10243
2400	-2	4	10247
2401	-2	4	10251
2402	-2	4	10255
2403	-2	4	10259
2404	-2	4	10263
2405	-4	6	10269
2406	-2	4	10273
2407	-2	4	10277
2408	-2	4	10281
2409	-2	4	10285
2410	-2	4	10289
2411	-2	4	10293
2412	-2	4	10297
2413	-2	4	10301
2414	-2	4	10305
2415	-2	4	10309
2416	-2	4	10313
2417	-2	4	10317
2418	-4	6	10323
2419	-2	4	10327
2420	-2	4	10331
2421	-2	4	10335
2422	-2	4	10339
2423	-2	4	10343
2424	-2	4	10347
2425	-2	4	10351
2426	-2	4	10355
2427	-2	4	10359
2428	-2	4	10363
2429	-2	4	10367
2430	-2	4	10371
2431	-3	5	10376
2432	-2	4	10380
2433	-2	4	10384
2434	-2	4	10388
2435	-2	4	10392
2436	-2	4	10396
2437	-2	4	10400
2438	-2	4	10404
2439	-2	4	10408
2440	-2	4	10412
2441	-8	10	10422
2442	-2	4	10426
2443	-2	4	10430
2444	-2	4	10434
2445	-2	4	10438
2446	-2	4	10442
2447	-2	4	10446
2448	-2	4	10450
2449	-2	4	10454
2450	-2	4	10458
2451	-2	4	10462
2452	-2	4	10466
2453	-2	4	10470
2454	-2	4	10474
2455	-2	4	10478
2456	-2	4	10482
2457	-2	4	10486
2458	-2	4	10490
2459	-2	4	10494
2460	-2	4	10498
2461	-2	4	10502
2462	-2	4	10506
2463	-2	4	10510
2464	-2	4	10514
2465	-2	4	10518
2466	-2	4	10522
2467	-4	6	10528
2468	-2	4	10532
2469	-4	6	10538
2470	-2	4	10542
2471	-2	4	10546
2472	-4	6	10552
2473	-2	4	10556
2474	-2	4	10560
2475	-2	4	10564
2476	-2	4	10568
2477	-2	4	10572
2478	-2	4	10576
2479	-2	4	10580
2480	-2	4	10584
2481	-2	4	10588
2482	-2	4	10592
2483	-2	4	10596
2484	-2	4	10600
2485	-2	4	10604
2486	-2	4	10608
2487	-2	4	10612
2488	-2	4	10616
2489	-2	4	10620
2490	-2	4	10624
2491	-2	4	10628
2492	-2	4	10632
2493	-2	4	10636
2494	-2	4	10640
2495	-4	6	10646
2496	-2	4	10650
2497	-2	4	10654
2498	-2	4	10658
2499	-2	4	10662
2500	-2	4	10666
2501	-2	4	10670
2502	-2	4	10674
2503	-2	4	10678
2504	-2	4	10682
2505	-2	4	10686
2506	-2	4	10690
2507	-2	4	10694
2508	-2	4	10698
2509	-2	4	10702
2510	-2	4	10706
2511	-2	4	10710
2512	-2	4	10714
2513	-2	4	10718
2514	-2	4	10722
2515	-2	4	10726
2516	-2	4	10730
2517	-2	4	10734
2518	-2	4	10738
2519	-2	4	10742
2520	-2	4	10746
2521	-2	4	10750
2522	-2	4	10754
2523	-2	4	10758
2524	-2	4	10762
2525	-2	4	10766
2526	-4	6	10772
2527	-2	4	10776
2528	-2	4	10780
2529	-4	6	10786
2530	-2	4	10790
2531	-2	4	10794
2532	-2	4	10798
2533	-2	4	10802
2534	-2	4	10806
2535	-2	4	10810
2536	-2	4	10814
2537	-2	4	10818
2538	-2	4	10822
2539	-2	4	10826
2540	-2	4	10830
2541	-2	4	10834
2542	-2	4	10838
2543	-2	4	10842
2544	-2	4	10846
2545	-2	4	10850
2546	-2	4	10854
2547	-2	4	10858
2548	-2	4	10862
2549	-2	4	10866
2550	-2	4	10870
2551	-2	4	10874
2552	-2	4	10878
2553	-4	6	10884
2554	-2	4	10888
2555	-2	4	10892
2556	-2	4	10896
2557	-2	4	10900
2558	-4	6	10906
2559	-2	4	10910
2560	-2	4	10914
2561	-2	4	10918
2562	-2	4	10922
2563	-2	4	10926
2564	-2	4	10930
2565	-2	4	10934
2566	-3	5	10939
2567	-2	4	10943
2568	-2	4	10947
2569	-2	4	10951
2570	-2	4	10955
2571	-4	6	10961
2572	-2	4	10965
2573	-2	4	10969
2574	-2	4	10973
2575	-2	4	10977
2576	-2	4	10981
2577	-2	4	10985
2578	-2	4	10989
2579	-2	4	10993
2580	-2	4	10997
2581	-4	6	11003
2582	-4	6	11009
2583	-2	4	11013
2584	-2	4	11017
2585	-2	4	11021
2586	-2	4	11025
2587	-2	4	11029
2588	-2	4	11033
2589	-2	4	11037
2590	-2	4	11041
2591	-2	4	11045
2592	-2	4	11049
2593	-2	4	11053
2594	-2	4	11057
2595	-2	4	11061
2596	-2	4	11065
2597	-2	4	11069
2598	-2	4	11073
2599	-2	4	11077
2600	-4	6	11083
2601	-2	4	11087
2602	-2	4	11091
2603	-2	4	11095
2604	-2	4	11099
2605	-2	4	11103
2606	-2	4	11107
2607	-2	4	11111
2608	-2	4	11115
2609	-2	4	11119
2610	-2	4	11123
2611	-2	4	11127
2612	-2	4	11131
2613	-2	4	11135
2614	-2	4	11139
2615	-2	4	11143
2616	-2	4	11147
2617	-2	4	11151
2618	-2	4	11155
2619	-4	6	11161
2620	-2	4	11165
2621	-2	4	11169
2622	-2	4	11173
2623	-2	4	11177
2624	-2	4	11181
2625	-2	4	11185
2626	-2	4	11189
2627	-2	4	11193
2628	-2	4	11197
2629	-2	4	11201
2630	-2	4	11205
2631	-2	4	11209
2632	-2	4	11213
2633	-2	4	11217
2634	-2	4	11221
2635	-2	4	11225
2636	-2	4	11229
2637	-2	4	11233
2638	-2	4	11237
